source_site,source_product_id,name,sku,permalink,price,regular_price,sale_price,on_sale,category_slugs,category_names,size_inferred,gsm_inferred,in_stock,image_primary,short_description_text
banhat,55838,Giấy in nhiệt K80x45 giá rẻ,,https://vanphongphambanhat.com.vn/san-pham/giay-in-nhiet-k80x45/,1,1000,1,True,giay-in-nhiet|giay-in-van-phong,Giấy In Nhiệt|GIẤY IN VĂN PHÒNG,,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2023/04/giay-in-nhiet-k80-80x45-mm-vpp-ba-nhat.jpg,"Giấy in nhiệt K80x45 in bill, in hóa đơn chất lượng giá tốt
Độ rộng cuộn giấy: 80mm
Đường kính ngoài cuộn: 45mm (ø 45mm)
Đường kính trong lõi: 15mm (ø 15mm)
Chiều dài: 19m
Sử dụng: In nhiệt trực tiếp (không cần mực)
Tương thích: Máy in nhiệt, máy in hóa đơn in nhiệt
Đơn vị tính: Cuộn
Đóng gói: 100 cuộn / thùng 10kg
Xuất xứ: Nhập khẩu
Ứng dụng: In hóa đơn bán hàng, bill tính tiền, phiếu order, phiếu giữ đồ"
banhat,55844,Giấy in nhiệt K57 (57x45mm) giá rẻ,,https://vanphongphambanhat.com.vn/san-pham/giay-in-nhiet-k57x45/,1,1000,1,True,giay-in-nhiet|giay-in-van-phong,Giấy In Nhiệt|GIẤY IN VĂN PHÒNG,,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2023/04/giay-in-nhiet-k57-57x45-mm-vpp-ba-nhat.jpg,"Giấy in nhiệt K57x45 in bill, in hóa đơn chất lượng giá tốt
Độ rộng cuộn giấy: 57mm
Đường kính ngoài cuộn: 45mm (ø 45mm)
Đường kính trong lõi: 15mm (ø 15mm)
Chiều dài: 19m
Sử dụng: In nhiệt trực tiếp (không cần mực)
Tương thích: Máy in nhiệt, máy in hóa đơn in nhiệt
Đơn vị tính: Cuộn
Đóng gói: 100 cuộn / thùng 8kg
Xuất xứ: Nhập khẩu
Ứng dụng: In hóa đơn bán hàng, bill tính tiền, phiếu order, phiếu giữ đồ"
banhat,55846,Giấy in nhiệt K57x38mm,,https://vanphongphambanhat.com.vn/san-pham/giay-in-nhiet-k57x38/,1,1000,1,True,giay-in-nhiet|giay-in-van-phong,Giấy In Nhiệt|GIẤY IN VĂN PHÒNG,,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2023/04/giay-in-nhiet-k57-57x38-mm-vpp-ba-nhat.jpg,"Giấy in nhiệt K57x38 in bill, in hóa đơn chất lượng giá tốt
Độ rộng cuộn giấy: 57mm
Đường kính ngoài cuộn: 38mm (ø 38mm)
Đường kính trong lõi: 15mm (ø 15mm)
Chiều dài: 18m
Sử dụng: In nhiệt trực tiếp (không cần mực)
Tương thích: Máy in nhiệt, máy in hóa đơn in nhiệt
Đơn vị tính: Cuộn
Đóng gói: 100 cuộn / thùng 5kg
Xuất xứ: Nhập khẩu
Ứng dụng: In hóa đơn bán hàng, bill tính tiền, phiếu order, phiếu giữ đồ"
banhat,55851,"Giấy in kim K75 2 liên, 3 liên",,https://vanphongphambanhat.com.vn/san-pham/giay-in-kim-k75/,1,1000,1,True,giay-in-nhiet|giay-in-van-phong,Giấy In Nhiệt|GIẤY IN VĂN PHÒNG,,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2023/04/giay-in-kim-2-lien-3-lien-k75-75mm-vpp-ba-nhat.jpg,"Giấy in kim K75 2 liên, 3 liên chất liệu giấy của nhật bản
Phân loại: Giấy in hóa đơn 2 liên, 3 liên dài 30m, 50m
Độ rộng cuộn giấy: 75mm (K75)
Chiều dài: Dài 30m, 50m
Chất liệu: Giấy in Carbonless của Nhật Bản
Loại 2 liên: 1 liên trắng, 1 liên hồng
Loại 3 liên: 1 liên trắng, 1 liên hồng, 1 liên vàng
Tương thích: Dùng cho máy in kim
Đơn vị tính: Cuộn
Đóng gói: 100 cuộn /thùng
Ứng dụng: Giấy chuyên dùng cho hệ thống siêu thị, shop, cửa hàng bán lẻ"
banhat,55852,Giấy in tem nhiệt 75×100 giá rẻ,,https://vanphongphambanhat.com.vn/san-pham/giay-in-tem-nhiet-75x100/,1,1000,1,True,giay-in-nhiet|giay-in-van-phong,Giấy In Nhiệt|GIẤY IN VĂN PHÒNG,,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2023/04/decal-in-nhiet-75x100-mm-30m-300-tem-vpp-ba-nhat.jpg,"Cuộn Tem in nhiệt khổ 75x100mm
Kích thước: 75×100 mm (7.5×10 cm)
Số lượng tem: 300 tem
Chiều dài cuộn: 30m
Sử dụng: In nhiệt trực tiếp (không cần mực)
Phù hợp: Máy in nhiệt Xprinter, máy in mã vạch nhiệt trực tiếp…
Tương thích: Phần mềm quản lý bán hàng phổ biến: Kiot Việt, Sapo,…
Đơn vị tính: Cuộn
Ứng dụng: In tem nhãn hộp, nhãn thùng carton, in tem logistic, vận tải…"
banhat,55868,Giấy in mã vạch 2 tem 70×22 giá rẻ,,https://vanphongphambanhat.com.vn/san-pham/giay-in-ma-vach-2-tem-70x22/,1,1000,1,True,giay-in-nhiet|giay-in-van-phong,Giấy In Nhiệt|GIẤY IN VĂN PHÒNG,,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2023/04/decal-in-nhiet-70x22-mm-30m-2300-tem-vpp-ba-nhat.jpg,"Giấy in mã vạch 2 tem 70×22 mm giá rẻ
Kích thước: 70x22mm, mỗi tem 35x22mm
Số lượng tem: Khoảng 2400 tem
Chiều dài cuộn: 30m
Sử dụng: In nhiệt trực tiếp (không cần mực)
Phù hợp: Máy in nhiệt Xprinter, máy in mã vạch nhiệt trực tiếp…
Tương thích: Phần mềm quản lý bán hàng phổ biến: Kiot Việt, Sapo,…
Đơn vị tính: Cuộn
Ứng dụng: Tem in nhãn trà sữa, in mã vạch, thông tin hàng hóa, sản phẩm…"
banhat,55870,Giấy in nhiệt A6 khổ 100×150 giá rẻ,GIAYINNHIETA6,https://vanphongphambanhat.com.vn/san-pham/giay-in-nhiet-a6-kho-100x150/,70000,80000,70000,True,giay-in-nhiet|giay-in-van-phong,Giấy In Nhiệt|GIẤY IN VĂN PHÒNG,,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2023/04/decal-in-nhiet-a6-100x150-mm-500-to-ream-vpp-ba-nhat.jpg,"Giấy in nhiệt 100×150 khổ A6 giá rẻ
Kích thước:100x150mm (Ngang: 100mm – Dọc 150mm)
Số lượng tem: 500 tờ
Chiều dài: khoảng 55m
Sử dụng: In nhiệt trực tiếp (không cần mực)
Phù hợp: Máy in nhiệt Xprinter, HPRT, Gprinter, Godex…
Tương thích: Chuẩn kết nối in ấn từ sàn Lazada, Shopee, Tiki…
Đơn vị tính: 500 tờ /Xấp
Ứng dụng: In tem dán, in vận đơn, in đơn hàng hàng ngày, tem nhãn…"
banhat,55876,Giấy in tem nhiệt 40×30 giá rẻ,,https://vanphongphambanhat.com.vn/san-pham/giay-in-tem-nhiet-40x30/,1,1000,1,True,giay-in-nhiet|giay-in-van-phong,Giấy In Nhiệt|GIẤY IN VĂN PHÒNG,,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2023/04/decal-in-nhiet-40x30-mm-30m-900-tem-vpp-ba-nhat.jpg,"Giấy in tem nhiệt 40×30 mm
Kích thước: 40x30mm (4×3 cm) (dài x cao)
Số lượng tem: 900 tem
Chiều dài cuộn: 30m
Sử dụng: In nhiệt trực tiếp (không cần mực)
Phù hợp: Máy in tem nhãn Xprinter XP 235B, 350B, 350BM, 358BM, 360B
Tương thích: Phần mềm ipos, foody, maybanhang, pos365
Đơn vị tính: Cuộn
Ứng dụng: Giấy in tem dán ly trà sữa, trà chanh, cafe…"
banhat,55878,Giấy in tem nhiệt 50×50 giá rẻ,,https://vanphongphambanhat.com.vn/san-pham/giay-in-tem-nhiet-50x50/,1,1000,1,True,giay-in-nhiet|giay-in-van-phong,Giấy In Nhiệt|GIẤY IN VĂN PHÒNG,,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2023/04/decal-in-nhiet-50x50-mm-30m-600-tem-vpp-ba-nhat.jpg,"Giấy in tem nhiệt 50×50 mm
Kích thước: 50×50 mm (5x5cm)
Số lượng tem: 600 tem
Chiều dài cuộn: 30m
Sử dụng: In nhiệt trực tiếp (không cần mực)
Phù hợp: Xprinter XP 350B, 365B, APOS 350BN, TopCash, Gprinter
Tương thích: Phần mềm quản lý bán hàng, giao hàng
Đơn vị tính: Cuộn
Ứng dụng: In nhãn trà sữa, mã vạch, thông tin hàng hóa, tem Giao Hàng Tiết Kiệm"
banhat,55880,Giấy in tem nhiệt 100×150 giá rẻ,,https://vanphongphambanhat.com.vn/san-pham/giay-in-tem-nhiet-100x150/,1,1000,1,True,giay-in-nhiet|giay-in-van-phong,Giấy In Nhiệt|GIẤY IN VĂN PHÒNG,,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2023/04/decal-in-nhiet-100x150-mm-50m-350-tem-vpp-ba-nhat.jpg,"Cuộn giấy in tem nhiệt 100×150 mm
Kích thước: 100x150mm (10x15cm), khổ A6
Số lượng tem: 350 tem
Chiều dài cuộn: 50m
Sử dụng: In nhiệt trực tiếp (không cần mực)
Phù hợp: Máy in mã vạch tem nhãn, Xprinter XP, APOS, TopCash, Gprinter
Tương thích: Phần mềm: Word, Excel, Haravan, Suno, KiotViet, SAPO…
Đơn vị tính: Cuộn
Ứng dụng: In đơn hàng, vận đơn, nhãn hàng hóa, mã vạch, tem thùng hàng…"
banhat,55884,Giấy in tem nhiệt 50×30 giá rẻ,,https://vanphongphambanhat.com.vn/san-pham/giay-in-tem-nhiet-50x30/,1,1000,1,True,giay-in-nhiet|giay-in-van-phong,Giấy In Nhiệt|GIẤY IN VĂN PHÒNG,,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2023/04/decal-in-nhiet-50x30-mm-30m-900-tem-vpp-ba-nhat.jpg,"Giấy in tem nhiệt 50x30mm
Kích thước: 50x30mm (5x3cm) (dài x cao)
Số lượng tem: 900 tem
Chiều dài cuộn: 30m
Sử dụng: In nhiệt trực tiếp (không cần mực)
Phù hợp: Máy in tem nhãn Xprinter XP 235B, 350B, 350BM, 358BM, 360B
Tương thích: Phần mềm ipos, foody, maybanhang, pos365
Đơn vị tính: Cuộn
Ứng dụng: Giấy in tem dán ly trà sữa, trà chanh, cafe…"
banhat,55885,Giấy in tem nhiệt 58×40 giá rẻ,,https://vanphongphambanhat.com.vn/san-pham/giay-in-tem-nhiet-58x40/,1,1000,1,True,giay-in-nhiet|giay-in-van-phong,Giấy In Nhiệt|GIẤY IN VĂN PHÒNG,,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2023/04/decal-in-nhiet-58x40-mm-30m-700-tem-vpp-ba-nhat.jpg,"Giấy in tem nhiệt 58×40 mm
Kích thước: 58x40mm (5.8x4cm) (dài x cao)
Số lượng tem: 700 tem
Chiều dài cuộn: 30m
Sử dụng: In nhiệt trực tiếp (không cần mực)
Phù hợp: Sử dụng cho các loại cân điện tử mã vạch
Tương thích: Phần mềm bán hàng, Word, Excel
Đơn vị tính: Cuộn
Ứng dụng: Giấy in tem nhiệt dành cho cân điện tử…"
banhat,55887,Giấy in tem nhiệt 70×100 giá rẻ,,https://vanphongphambanhat.com.vn/san-pham/giay-in-tem-nhiet-70x100/,1,1000,1,True,giay-in-nhiet|giay-in-van-phong,Giấy In Nhiệt|GIẤY IN VĂN PHÒNG,,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2023/04/decal-in-nhiet-70x100-mm-30m-300-tem-vpp-ba-nhat.jpg,"Giấy in tem nhiệt 70×100 mm
Kích thước: 70x100mm (7x10cm) Khổ A7
Số lượng tem: 300 tem
Chiều dài cuộn: 30m
Sử dụng: In nhiệt trực tiếp (không cần mực)
Phù hợp: In đơn Viettel, GHTK, GHN, các phần mềm bán hàng
Tương thích: Phần mềm quản lý bán hàng, giao hàng
Đơn vị tính: Cuộn
Ứng dụng: In tem nhãn hộp, nhãn thùng carton, in tem logistic, vận tải…"
banhat,55890,Giấy in tem nhiệt 100×50 giá rẻ,,https://vanphongphambanhat.com.vn/san-pham/giay-in-tem-nhiet-100x50/,66000,75000,66000,True,giay-in-nhiet|giay-in-van-phong,Giấy In Nhiệt|GIẤY IN VĂN PHÒNG,,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2023/04/decal-in-nhiet-100x50-mm-50m-900-tem-vpp-ba-nhat.jpg,"Giấy in tem nhiệt 100x50mm
Kích thước: 100×50mm (10x5cm)
Số lượng tem: 900 tem
Chiều dài cuộn: 50m
Sử dụng: In nhiệt trực tiếp (không cần mực)
Phù hợp: Máy in mã vạch tem nhãn, Xprinter XP, APOS, TopCash, Gprinter
Tương thích: Phần mềm: Word, Excel, Haravan, Suno, KiotViet, SAPO…
Đơn vị tính: Cuộn
Ứng dụng: In tem nhãn hộp, nhãn thùng carton, in tem logistic, vận tải…
BÁN THEO THÙNG 30 CUỘN KO BÁN LẺ."
banhat,55891,Decal thường in mã vạch 3 tem 35×22,,https://vanphongphambanhat.com.vn/san-pham/decal-thuong-in-ma-vach-3-tem-35x22/,1,1000,1,True,giay-in-nhiet|giay-in-van-phong,Giấy In Nhiệt|GIẤY IN VĂN PHÒNG,,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2023/04/decal-in-thuong-35x22-mm-50m-6300-tem-vpp-ba-nhat.jpg,"Decal thường in mã vạch 3 tem 35×22 mm
Kích thước: 35x22mm (3.5×2.2cm)
Số lượng tem: 6300 tem
Chiều dài cuộn: 50m
Sử dụng: Máy in mã vạch, sử dụng kèm với Mực Ribbon
Phù hợp: Máy in mã vạch tem nhãn, Xprinter XP, APOS, TopCash, Gprinter
Tương thích: Phần mềm: Word, Excel, Haravan, Suno, KiotViet, SAPO…
Đơn vị tính: Cuộn
Ứng dụng: Phổ thông in mã vạch, tem sản phẩm, tem nhãn cho siêu thị, shop…"
banhat,55892,Giấy in mã vạch 3 tem 35×22 cao cấp,,https://vanphongphambanhat.com.vn/san-pham/giay-in-ma-vach-3-tem-35x22/,1,1000,1,True,giay-in-nhiet|giay-in-van-phong,Giấy In Nhiệt|GIẤY IN VĂN PHÒNG,,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2023/04/decal-in-nhiet-35x22-mm-50m-6300-tem-vpp-ba-nhat.jpg,"Decal nhiệt in mã vạch 3 tem 35x22mm
Kích thước: 35x22mm (3.5×2.2cm)
Số lượng tem: 6300 tem
Chiều dài cuộn: 50m
Sử dụng: In nhiệt gián tiếp (cần mực in mã vạch)
Phù hợp: máy in mã vạch để bàn GoDEX (G500, G530, EZ 1100 Plus), TSC (TTP
244), Bixolon (SLP T400)…
Tương thích: Phần mềm: Word, Excel, Haravan, Suno, KiotViet, SAPO…
Đơn vị tính: Cuộn
Ứng dụng: Phổ thông in mã vạch, tem sản phẩm, tem nhãn cho siêu thị, shop…"
banhat,56369,Giấy A5 IK copy 70gsm,GIIKCOPYA570,https://vanphongphambanhat.com.vn/san-pham/giay-a5-ik-copy-70gsm/,32000,36000,32000,True,giay-a5|giay-in-photo|giay-in-van-phong,Giấy A5|Giấy In - Photo|GIẤY IN VĂN PHÒNG,A5,70,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2023/05/giay-a5-ik-copy-70gsm-vpp-ba-nhat-2.jpg,"Giấy A5 IK copy 70gsm nhập khẩu từ Indo
Kích thước: Khổ A5 (148 x 210 mm)
Định lượng: 70gsm
Số lượng: 500 tờ
Đơn vị tính: Ream
Thương hiệu: IK
Xuất xứ: APP Indonesia
Quy cách đóng gói: 500 tờ /ream, 10 ream /thùng
Ứng dụng: in văn bản, tài liệu, hợp đồng, photocopy
Trọng lượng: Khoảng 1kg /ream, 10kg /thùng"
banhat,56459,Giấy PaperLine A4 80gsm chất lượng,PAPERLINEA480,https://vanphongphambanhat.com.vn/san-pham/giay-paperline-a4-80gsm/,69000,75000,69000,True,giay-a4|giay-in-photo|giay-in-van-phong,Giấy A4|Giấy In - Photo|GIẤY IN VĂN PHÒNG,A4,80,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2023/06/giay-a4-paper-line-80gsm-vpp-ba-nhat-1.jpg,"Giấy A4 PaperLine 80gsm Cao cấp chính hãng nhập INDO
Kích thước: Khổ A4 (210 x 297mm)
Định lượng: 80gsm
Số lượng: 500 tờ
Đơn vị tính: Ream
Thương hiệu: PaperLine (Paper Line)
Xuất xứ: Indonesia
Quy cách đóng gói: 500 tờ /ream, 5 ream /thùng
Ứng dụng: in văn bản, tài liệu, hợp đồng, photocopy
Trọng lượng: Khoảng 2.4kg /ream, 12kg /thùng"
banhat,64075,Bìa thái A4 Grand 5 màu dày,BIAMAUA4DB,https://vanphongphambanhat.com.vn/san-pham/bia-thai-a4-grand-5-mau-day/,74000,77000,74000,True,giay-bia-mau|giay-in-van-phong,Giấy Bìa Màu|GIẤY IN VĂN PHÒNG,A4,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2024/01/bia-thai-a4-grand-5-mau-day-160gsm-vpp-ba-nhat-4.jpg,"Bìa Thái A4 Grand Premium 160gsm
Kích Thước: A4
Màu sắc: Đỏ, xanh lá, xanh dương, cam, vàng
Đặc điểm: Là loại giấy bìa sử dụng để đóng bìa sách, luận án, tài liệu
Quy cách: Giấy bìa khổ A4. 100 tờ/1 xấp"
banhat,64092,Giấy ford màu đặc biệt Grand A4 80,FORMAUDB80,https://vanphongphambanhat.com.vn/san-pham/giay-ford-mau-dac-biet-grand/,190000,202000,190000,True,giay-ford-mau|giay-in-van-phong,Giấy Ford Màu|GIẤY IN VĂN PHÒNG,A4,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2024/01/giay-ford-mau-dac-biet-a4-80gsm-grand-vpp-ba-nhat-3.jpg,"Giấy ford màu đặc biệt A4 80gsm Grand
Kích thước: A4
Định lượng: 80gsm
Màu: 12 màu đặc biệt
Chức năng: In ấn, thiết kế, tạo mẫu, trang trí
Nsx: Indonesia
Đơn vị tính: Ream (500 tờ)"
banhat,66430,Giấy A4 TH Paper 70gsm,GIAYINTHPAPER,https://vanphongphambanhat.com.vn/san-pham/giay-a4-th-paper/,57500,62000,57500,True,giay-a4|giay-in-photo|giay-in-van-phong,Giấy A4|Giấy In - Photo|GIẤY IN VĂN PHÒNG,A4,70,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2024/03/giay-a4-th-paper-70gsm-gia-re-vpp-ba-nhat-2.jpg,"Giấy A4 TH Paper 70gsm
là một lựa chọn xuất sắc cho nhu cầu in văn bản, tài liệu, hợp đồng, photocopy trong môi trường văn phòng.
Kích thước: Khổ A4 (210 x 297mm)
Định lượng: 70gsm
Số lượng: 500 tờ
Đơn vị tính: Ream
Quy cách đóng gói: 500 tờ /ream, 5 ream /thùng"
banhat,66529,Giấy PaperLine A5 80gsm,PAPERLINEA580,https://vanphongphambanhat.com.vn/san-pham/giay-paperline-a5/,36500,40000,36500,True,giay-in-photo|giay-a5|giay-in-van-phong,Giấy In - Photo|Giấy A5|GIẤY IN VĂN PHÒNG,A5,80,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2024/03/giay-a5-paperline-80gsm-vpp-ba-nhat-3.jpg,"Giấy PaperLine A5 80gsm cao cấp được ưa chuộng trên thị trường
Kích thước: Khổ A5 (148mm x 210mm)
Định lượng: 80gsm
Thương hiệu: Paperline
Màu sắc: trắng
Xuất xứ: Indonesia
Quy cách đóng gói: 10 ream/ thùng"
banhat,66561,Giấy V-Paper A4 62gsm,GINVPAPERA462,https://vanphongphambanhat.com.vn/san-pham/giay-v-paper/,51000,55000,51000,True,giay-in-photo|giay-a4|giay-in-van-phong,Giấy In - Photo|Giấy A4|GIẤY IN VĂN PHÒNG,A4,62,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2024/03/giay-a4-62gsm-v-paper-gia-re-vpp-ba-nhat-4.jpg,"Giấy in giá rẻ V-Paper A4 62gsm
Kích thước: Khổ A4 (210 x 297mm)
Định lượng: 62gsm
Số lượng: 500 tờ
Đơn vị tính: Ream
Thương hiệu: V-Paper
Xuất xứ: VietNam"
banhat,66571,Giấy Note Pronoti màu vàng,,https://vanphongphambanhat.com.vn/san-pham/giay-note-pronoti/,3500,5000,3500,True,giay-note-phan-trang|giay-in-van-phong,Giấy Note - Phân Trang|GIẤY IN VĂN PHÒNG,,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2024/03/giay-note-pronoti-mau-vang-vpp-ba-nhat-1.jpg,"Giấy note Pronoti
vàng có thể dán và gỡ ra dễ dàng nhờ 1 mặt keo mỏng
Kích thước:
Note 1.5 x2 Pronoti: (1.5×2 inch ~ 38×51 mm)
Note 3×2 Pronoti: (3×2 inch ~ 76×51 mm)
Note 3×3 Pronoti: (3×3 inch ~ 76×76 mm)
Note 3×4 Pronoti: (3×4 inch ~ 76×102 mm)
Note 3×5 Pronoti: (3×5 inch ~ 76×127 mm)
Màu sắc: màu vàng
Chất lượng: Đẹp, mịn, láng. Keo dính tốt, bền lâu"
banhat,66595,Giấy note UNI-T 3×3 màu vàng,NOETUNIT3X3,https://vanphongphambanhat.com.vn/san-pham/giay-note-uni-t/,6000,8000,6000,True,giay-note-phan-trang|giay-in-van-phong,Giấy Note - Phân Trang|GIẤY IN VĂN PHÒNG,,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2024/03/giay-note-3x3-uni-t-vang-vpp-ba-nhat-1.jpg,"Giấy note UNI-T 3×3 màu vàng
có thể dán và gỡ ra dễ dàng nhờ 1 mặt keo mỏng
Chất lượng: Đẹp, mịn, láng. Keo dính tốt, bền lâu
Kích thước:
Note 3×3 Uni-T (3×3 inch ~ 76×76 mm)
Màu sắc: màu vàng
Quy cách: 100 tờ / xấp
Thương hiệu: UNI-T"
banhat,66626,Giấy Note 5 màu nhựa Uni-T,NOTE5NUNI,https://vanphongphambanhat.com.vn/san-pham/giay-note-5-mau-nhua-uni-t/,10000,13000,10000,True,giay-note-phan-trang|giay-in-van-phong,Giấy Note - Phân Trang|GIẤY IN VĂN PHÒNG,,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2024/03/giay-note-5-mau-nhua-uni-t-gia-re-vpp-ba-nhat-2.jpg,"Giấy note 5 màu nhựa Uni-T
Giấy note 5 màu nhựa Uni-T có thể dán và gỡ ra dễ dàng nhờ 1 mặt keo mỏng
Chất lượng: Đẹp, mịn, láng. Keo dính tốt, bền lâu
Chất liệu: nhựa mỏng
Màu sắc: 5 màu
Thương hiệu: UNI-T"
banhat,82089,Giấy Smartist A4 70gsm,,https://vanphongphambanhat.com.vn/san-pham/giay-smartist-a4-70gsm/,58000,62000,58000,True,giay-a4|giay-in-photo,Giấy A4|Giấy In - Photo,,70,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2026/02/giay-in-a4-smartist-dl-70g.webp,"Giấy Smartist A4 70gsm là loại giấy in – photocopy định lượng 70gsm, khổ A4 (210 x 297 mm), được sản xuất theo tiêu chuẩn phổ biến cho in ấn văn phòng. Với bề mặt giấy mịn, độ trắng vừa phải, sản phẩm phù hợp cho các công việc in tài liệu thường ngày.
Thông số kỹ thuật cơ bản
Tên sản phẩm:
Giấy Smartist A4
Định lượng:
70gsm
Kích thước:
A4 (210 x 297 mm)
Màu sắc:
Trắng tự nhiên
Đóng gói:
500 tờ/ream
Ứng dụng:
In, photocopy, fax, viết tay"
